Species,SHOOT,Grow.con,Block,Year,Date,Row,Plant number,Tag,DONOR,TREATMENT,SPEC.COM,FS,TVN,Pick.date,Size,Fresh.wgt,Ripe.time,Visitor1,Visitor2,Visitor3,Visitor4,Visitor5,Visitor6,Visitor7,Visitor8,Visitor9,Visitor10,Visitor11,Visitor12,Visitor13,Visitor14,Visitor15,POLL,seed number,Firmness,Dryness
BR,Floricane,Ground,Jilly,2018,15_10,13,2,15_10_13_2_1_OBS_4,,V,HB,1,4,,,1.167,,H N 38,H N 3,H N 12,H N 11,,,,,,,,,,,,,,,1d
BR,Floricane,Ground,Jilly,2018,15_10,13,2,15_10_13_2_1_OBS_5,,V,HB,1,3,,,1.492,,H N 19,H N 7,H N 10,,,,,,,,,,,,,,,,1d
BR,Floricane,Ground,Jilly,2018,15_10,13,2,15_10_13_2_1_OBS_6,,V,HB,1,1,,,,,H N 13,,,,,,,,,,,,,,,,,,1dd 
BR,Floricane,Ground,Jilly,2018,15_10,13,2,15_10_13_2_2_OBS_1,,V,BB,1,1,,,,,B N 1,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,15_10,13,2,15_10_13_2_2_OBS_2,,V,BB,1,2,,,,,B N 2,B N 1,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,15_10,13,2,15_10_13_2_2_OBS_3,,V,BB,1,1,,,,,B N 2,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,15_10,13,2,15_10_13_2_2_OBS_4,,V,BB,1,2,,,,,B N 1,B N 1,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,15_10,13,2,15_10_13_2_2_OBS_5,,V,BB,1,3,,,,,B N 1,B N 1,B N 1,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,15_10,13,2,15_10_13_2_2_OBS_6,,V,BB,1,1,,,,,B N 2,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,15_10,13,2,15_10_13_2_2_OBS_7,,V,BB,1,4,,,,,B N 4,B N 1,B N 1,B N 1,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,15_10,13,2,15_10_13_2_2_OBS_8,,V,MX,1,6,,,,,B N 3,B N 1,H N 2,B N 1,B N 1,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,15_10,13,2,15_10_13_2_2_OBS_9,,V,BB,1,3,,,,,B N 1,B N 1,B N 1,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,15_10,13,2,15_10_13_2_2_OBS_10,,V,BB,1,4,,,,,B N 5,B N 1,B N 1,B N 1,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,15_10,13,2,15_10_13_2_2_OBS_11,,V,MX,1,2,,,,,H N 3,B N 1,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,15_10,13,2,15_10_13_2_2_OBS_12,,V,MX,1,4,,,,,B N 3,B N 1,H N 3,B N 1,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,15_10,13,2,15_10_13_2_2_OBS_13,,V,BB,1,3,,,,,B N 6,B N 1,B N 1,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,13,2,17_10_13_2_NA_HP_1,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,13,2,17_10_13_2_NA_HP_2,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,13,2,17_10_13_2_NA_HP_3,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,13,2,17_10_13_2_NA_HP_4,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,13,2,17_10_13_2_NA_HP_5,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,2,13_10_13_2_NA_OP_1,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,2,13_10_13_2_NA_OP_2,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,2,13_10_13_2_NA_OP_3,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,2,13_10_13_2_NA_OP_4,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,1dd
BR,Floricane,Ground,Jilly,2018,13_10,13,2,13_10_13_2_NA_OP_5,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,2,13_10_13_2_NA_CP_1,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,2,13_10_13_2_NA_CP_2,,UP,,1,0,,,1.371,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,2,13_10_13_2_NA_CP_3,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,2,13_10_13_2_NA_CP_4,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,2,13_10_13_2_NA_CP_5,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,13,3,12_10_13_3_NA_OBS_1,,V,BB,1,2,,,2.445,,B N 2,B N 2,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,12_10,13,3,12_10_13_3_NA_OBS_2,,V,BB,0,2,,,,,B N 3,B N 2,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,13,3,12_10_13_3_NA_OBS_3,,V,MX,1,3,,,2.697,,B N 3,H N 3,B N 6,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,13,3,12_10_13_3_NA_OBS_4,,V,MX,1,5,,,,,B N 6,H N 7,H N 6,H N 3,B N 2,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,13,3,12_10_13_3_NA_OBS_5,,V,MX,1,3,,,2.085,,B N 6,H N 1,B N 2.,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,12_10,13,3,12_10_13_3_2_OBS_6,,V,MX,1,4,,,,,B N 1,H N 10,H N 5,H N 2,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,13,3,12_10_13_3_2_OBS_7,,V,MX,1,3,,,,,B N 3,H N 19,H N 10,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,13,3,12_10_13_3_2_OBS_8,,V,MX,1,3,,,2.639,,B N 3,H N 16,H N 6,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,12_10,13,3,12_10_13_3_2_OBS_9,,V,BB,1,1,,,2.116,,B N 2,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,12_10,13,3,12_10_13_3_NA_OBS_10,,V,BB,1,1,,,,,B N 3,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,13,3,17_10_13_3_NA_HP_1,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,13,3,17_10_13_3_NA_HP_2,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,13,3,17_10_13_3_NA_HP_3,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,13,3,17_10_13_3_NA_HP_4,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,13,3,17_10_13_3_NA_HP_5,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,3,13_10_13_3_NA_OP_1,,OP,,1,,,,1.773,,,,,,,,,,,,,,,,,,,,1d
BR,Floricane,Ground,Jilly,2018,13_10,13,3,13_10_13_3_NA_OP_2,,OP,,1,,,,1.352,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,3,13_10_13_3_NA_OP_3,,OP,,1,,,,1.359,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,3,13_10_13_3_NA_OP_4,,OP,,1,,,,1.905,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,3,13_10_13_3_NA_OP_5,,OP,,1,,,,1.578,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,3,13_10_13_3_NA_CP_1,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,3,13_10_13_3_NA_CP_2,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,3,13_10_13_3_NA_CP_3,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,3,13_10_13_3_NA_CP_4,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,3,13_10_13_3_NA_CP_5,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,14_10,13,15,14_10_13_15_1_OBS_1,,V,BB,0,2,,,,,B N 3,B N 2,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,14_10,13,15,14_10_13_15_1_OBS_2,,V,BB,1,2,,,2.567,,B N 3,B N 2,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_10,13,15,14_10_13_15_1_OBS_3,,V,BB,1,1,,,2.776,,B N 3,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_10,13,15,14_10_13_15_1_OBS_4,,V,MX,1,3,,,3.057,,H N 11,B N 1,H N 6,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_10,13,15,14_10_13_15_1_OBS_5,,V,MX,1,4,,,2.203,,B N 14,H N 6,B N 2,H N 9,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_10,13,15,14_10_13_15_1_OBS_6,,V,HB,1,2,,,1.858,,H N 21,H N 3,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,17_10,13,15,17_10_13_15_NA_HP_1,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,13,15,17_10_13_15_NA_HP_2,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,13,15,17_10_13_15_NA_HP_3,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,13,15,17_10_13_15_NA_HP_4,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,13,15,17_10_13_15_NA_HP_5,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,15,13_10_13_15_NA_OP_1,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,15,13_10_13_15_NA_OP_2,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,15,13_10_13_15_NA_OP_3,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,15,13_10_13_15_NA_OP_4,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,15,13_10_13_15_NA_OP_5,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,15,13_10_13_15_NA_CP_1,,UP,,1,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,15,13_10_13_15_NA_CP_2,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,15,13_10_13_15_NA_CP_3,,UP,,1,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,15,13_10_13_15_NA_CP_4,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,15,13_10_13_15_NA_CP_5,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,14_10,13,20,14_10_13_20_NA_OBS_1,,UP,NA,1,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,14_10,13,20,14_10_13_20_NA_OBS_2,,V,BB,1,1,,,,,H N 21,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,20,13_10_13_20_NA_OBS_3,,V,BB,1,2,,,,,B N 7,B N 2,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,14_10,13,20,14_10_13_20_NA_OBS_4,,V,BB,1,4,,,,,B N 5,B N 1,B N 2,B N 1,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,20,13_10_13_20_NA_OBS_5,,V,MX,1,4,,,2.549,,B N 5,B N 2,B N 2,B N 1,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_10,13,20,14_10_13_20_NA_OBS_6,,V,BB,1,3,,,2.292,,B N 5,B N 4,B N 2,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,20,13_10_13_20_NA_OBS_7,,V,BB,1,3,,,2.164,,B N 2,B N 4,B N 2,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_10,13,20,14_10_13_20_2_OBS_1,,V,MX,1,2,,,1.994,,H N 1,B N 2,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,20,13_10_13_20_2_OBS_2,,V,MX,1,3,,,2.824,,B N 3,H N 1,B N 4,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_10,13,20,14_10_13_20_2_OBS_3,,V,BB,1,2,,,2.555,,B N 5,B N 3,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,20,13_10_13_20_2_OBS_4,,V,MX,1,4,,,2.894,,B N 7,H N 8,B N 2,H N 7,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_10,13,20,14_10_13_20_2_OBS_5,,V,MX,1,3,,,2.915,,B N 8,H N 5,B N 2,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,20,13_10_13_20_2_OBS_6,,V,BB,1,3,,,2.716,,B N 6,B N 2,B N 1,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,14_10,13,20,14_10_13_20_2_OBS_7,,V,BB,1,4,,,2.44,,B N 2,B N 2,B N 1,B N 1,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_10,13,20,14_10_13_20_2_OBS_8,,V,BB,1,3,,,1.561,,B N 6,B N 1,B N 1,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_10,13,20,14_10_13_20_2_OBS_9,,V,BB,1,3,,,2.286,,B N 5,B N 2,B N 2,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_11,13,20,14_11_13_20_2_OBS_10,,V,BB,1,5,,,2.151,,B N 3,B N 5,B N 2,B N 1,B N 3,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_10,13,20,14_10_13_20_2_OBS_11,,V,BB,1,4,,,,,B N 3,B N 1,B N 2,B N 1,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,14_10,13,20,14_10_13_20_2_OBS_12,,V,BB,1,5,,,2.588,,B N 4,B N 2,B N 1,B N 1,B N 2,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_10,13,20,14_10_13_20_2_OBS_13,,V,MX,1,5,,,,,B N 8,B N 2,B N 1,B N 2,H N 6,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,14_10,13,20,14_10_13_20_2_OBS_14,,V,MX,1,4,,,2.815,,B N 5,H N 1,H N 17,B N 2,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_10,13,20,14_10_13_20_2_OBS_15,,V,BB,1,2,,,2.42,,B N 5,B N 2,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_10,13,20,14_10_13_20_2_OBS_16,,V,BB,1,2,,,2.138,,B N 3,B N 2,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_10,13,20,14_10_13_20_2_OBS_17,,V,BB,1,2,,,2.491,,B N 1,B N 2,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_10,13,20,14_10_13_20_2_OBS_18,,V,BB,1,2,,,2.512,,B N 5,B N 2,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,17_10,13,20,17_10_13_20_NA_HP*_1,,CP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,13,20,17_10_13_20_NA_HP*_2,,CP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,13,20,17_10_13_20_NA_HP*_3,,CP,,1,,,,1.15,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,17_10,13,20,17_10_13_20_NA_HP*_4,,CP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,13,20,17_10_13_20_NA_HP*_5,,CP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,20,13_10_13_20_NA_OP_1,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,20,13_10_13_20_NA_OP_2,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,20,13_10_13_20_NA_OP_3,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,20,13_10_13_20_NA_OP_4,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,20,13_10_13_20_NA_OP_5,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,20,13_10_13_20_NA_CP_1,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,20,13_10_13_20_NA_CP_2,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,20,13_10_13_20_NA_CP_3,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,20,13_10_13_20_NA_CP_4,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,20,13_10_13_20_NA_CP_5,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,11_10,13,23,11_10_13_23_NA_OBS_1,,V,MX,1,3,,,1.281,,H N 17,B N 2,H N 5,,,,,,,,,,,,,,,,1d
BR,Floricane,Ground,Jilly,2018,11_10,13,23,11_10_13_23_NA_OBS_2,,UP,,1,0,,,0.878,,,,,,,,,,,,,,,,,,,,1d
BR,Floricane,Ground,Jilly,2018,11_11,13,23,11_11_13_23_NA_OBS_3,,UP,,1,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,11_10,13,23,11_10_13_23_NA_OBS_4,,UP,,1,0,,,1.671,,,,,,,,,,,,,,,,,,,,1d
BR,Floricane,Ground,Jilly,2018,11_10,13,23,11_10_13_23_NA_OBS_5,,UP,,1,0,,,2.707,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,11_10,13,23,11_10_13_23_NA_OBS_6,,UP,,1,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,11_11,13,23,11_11_13_23_NA_OBS_7,,UP,,1,0,,,1.776,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,11_10,13,23,11_10_13_23_NA_OBS_8,,UP,,1,0,,,1.445,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,11_10,13,23,11_10_13_23_1_OBS_1,,V,HB,1,1,,,2.062,,H N 2,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_1_OBS_2,,V,HB,1,2,,,2.218,,H N 3,H N 2,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_1_OBS_3,,UP,NA,1,0,,,2.43,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_1_OBS_4,,V,HB,1,2,,,,,H N 2,H N 3,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_1_OBS_5,,V,HB,1,2,,,2.777,,H N 2,H N 3,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_1_OBS_6,,V,HB,1,7,,,2.758,,H N 3,H N 5,H N 2,H N 27,H N 15,H N 2,H N 3,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_1_OBS_7,,V,HB,1,3,,,2.531,,H N 2,H N 12,H N 2,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_1_OBS_8,,V,HB,1,1,,,2.138,,H N 1,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_1_OBS_9,,UP,NA,1,0,,,2.17,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_1_OBS_10,,UP,NA,1,0,,,1.982,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,15_10,13,23,15_10_13_23_1_OBS_11,,V,HB,1,4,,,0.703,,H N 9,H N 7,H N 3,H N 4,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,17_10,13,23,17_10_13_23_NA_HP_1,,SP,,1,,,,1.679,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,17_10,13,23,17_10_13_23_NA_HP_2,,SP,,1,,,,1.978,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,17_10,13,23,17_10_13_23_NA_HP_3,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,13,23,17_10_13_23_NA_HP_4,,SP,,1,,,,1.939,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,17_10,13,23,17_10_13_23_NA_HP_5,,SP,,1,,,,1.834,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_NA_OP_1,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_NA_OP_2,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_NA_OP_3,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_NA_OP_4,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_NA_OP_5,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_NA_CP_1,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_NA_CP_2,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_NA_CP_3,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_NA_CP_4,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,13,23,13_10_13_23_NA_CP_5,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,